X Y 
0.209907 0.210585 
0.200946 0.215986 
0.202899 0.199148 
0.232169 0.199490 
0.176660 0.218259 
0.204297 0.211845 
0.218374 0.215522 
0.193427 0.193068 
0.202829 0.212572 
0.159070 0.205203 
0.204002 0.194266 
0.198787 0.213283 
0.232929 0.216016 
0.229385 0.236672 
0.225119 0.262320 
0.265027 0.289023 
0.269730 0.291631 
0.260349 0.252256 
0.250794 0.260875 
0.269343 0.301643 
0.298579 0.328639 
0.326311 0.347937 
0.368849 0.380483 
0.339179 0.400937 
0.438650 0.316591 
0.250075 0.252946 
0.244639 0.220863 
0.237110 0.219428 
0.235074 0.243071 
0.204322 0.242149 
0.230635 0.234874 
0.227657 0.222879 
0.207674 0.164097 
0.129575 0.133879 
0.141846 0.143994 
0.166696 0.121187 
0.123357 0.118952 
0.133944 0.208182 
0.195778 0.233841 
0.231225 0.240891 
0.193424 0.199180 
0.199944 0.168948 
0.179741 0.141616 
0.127912 0.167104 
0.142462 0.157212 
0.161000 0.175456 
0.142788 0.153429 
0.158672 0.184280 
0.184463 0.200861 
0.211031 0.195597 
0.270680 0.259909 
0.268343 0.282384 
0.252599 0.307522 
0.306665 0.309033 
0.288806 0.283034 
0.283251 0.249512 
0.259098 0.299972 
0.289594 0.260244 
0.262630 0.107291 
0.126807 0.185937 
0.195783 0.212115 
0.214977 0.190940 
0.182062 0.183133 
0.210690 0.198198 
0.201420 0.198127 
0.231373 0.231087 
0.263009 0.254954 
0.243914 0.230180 
0.240568 0.245566 
0.247253 0.245618 
0.270580 0.270525 
0.286040 0.305641 
0.267651 0.261049 
0.291376 0.285119 
0.283645 0.268482 
0.202725 0.190462 
0.254023 0.252145 
0.217193 0.248120 
0.282188 0.276697 
0.198517 0.191653 
0.174070 0.140908 
0.173858 0.173829 
0.190379 0.201275 
0.168608 0.156472 
0.188220 0.142104 
0.114284 0.119298 
0.118846 0.150802 
0.138494 0.096408 
0.144087 0.183513 
0.198336 0.170227 
0.180687 0.242307 
0.189264 0.143815 
0.156736 0.153845 
0.130880 0.000000 
0.266377 0.265460 
0.277942 0.266811 
0.339851 0.402945 
0.377481 0.368487 
0.371858 0.363425 
0.354940 0.398603 
0.395139 0.372740 
0.373948 0.320780 
0.346037 0.265193 
0.233325 0.246345 
0.265381 0.277578 
0.272304 0.274544 
0.289011 0.276984 
0.310536 0.302418 
0.340635 0.379497 
0.364994 0.343062 
0.327187 0.336290 
0.366895 0.382074 
0.332360 0.337355 
0.319672 0.338280 
0.336792 0.338152 
0.323629 0.276012 
0.305708 0.288357 
0.288815 0.286213 
0.277754 0.277473 
0.300877 0.302277 
0.249207 0.249727 
0.248056 0.225764 
0.220247 0.214191 
0.183177 0.175180 
0.177682 0.177944 
0.205423 0.206735 
0.186372 0.198393 
0.230337 0.237381 
0.236402 0.237889 
0.228617 0.210751 
0.183086 0.212101 
0.226886 0.249628 
0.248684 0.244456 
0.275699 0.295816 
0.293944 0.319959 
0.329232 0.332239 
0.378732 0.418848 
0.370766 0.373387 
0.396275 0.376136 
0.376789 0.402637 
0.387291 0.349247 
0.358656 0.311834 
0.343565 0.296394 
0.293078 0.296662 
0.292188 0.318547 
0.314605 0.322677 
0.332833 0.312707 
0.322581 0.360075 
0.389715 0.435689 
0.327987 0.345353 
0.372114 0.378479 
0.362610 0.411118 
0.412048 0.236945 
0.220878 0.219721 
0.225015 0.213679 
0.201810 0.210226 
0.219789 0.257913 
0.275994 0.272139 
0.281639 0.267236 
0.328808 0.347390 
0.322359 0.365435 
0.361825 0.395853 
0.416959 0.398751 
0.493660 0.347960 
0.402866 0.401678 
0.370694 0.342337 
0.340355 0.330027 
0.346347 0.293411 
0.272277 0.292802 
0.297922 0.251796 
0.251298 0.273590 
0.248701 0.236453 
0.243918 0.196195 
0.203195 0.223441 
0.262752 0.242117 
0.269446 0.266915 
0.253071 0.236906 
0.245086 0.235895 
0.247787 0.215887 
0.204134 0.208562 
0.171116 0.193747 
0.173313 0.184886 
0.213414 0.229504 
0.168176 0.175251 
0.172599 0.225402 
0.263491 0.220193 
0.217998 0.217837 
0.207207 0.169574 
0.113579 0.148123 
0.138763 0.149741 
0.197365 0.196830 
0.187414 0.205106 
0.199273 0.221839 
0.268421 0.305919 
0.299305 0.300138 
0.288672 0.270275 
0.260688 0.271905 
0.268980 0.251500 
0.224189 0.226089 
0.227594 0.213351 
0.228974 0.220143 
0.209082 0.200654 
0.198710 0.232553 
0.201453 0.199191 
0.200338 0.156329 
0.149956 0.138041 
0.145448 0.166271 
0.176266 0.179810 
0.197217 0.160552 
0.208701 0.202987 
0.201425 0.222393 
0.290555 0.266274 
0.206968 0.199109 
0.212533 0.184731 
0.140903 0.167215 
0.161058 0.185107 
0.174252 0.162029 
0.148413 0.108246 
0.118140 0.192459 
0.199401 0.198166 
0.193515 0.158159 
0.207501 0.185504 
0.179180 0.164664 
0.184098 0.218493 
0.164951 0.107101 
0.177444 0.183719 
0.180704 0.151594 
0.173273 0.186213 
0.215846 0.217151 
0.222689 0.209064 
0.250336 0.248841 
0.277449 0.234686 
0.193038 0.235408 
0.247682 0.243349 
0.226533 0.208307 
0.204470 0.176952 
0.171951 0.200803 
0.193297 0.180742 
0.168305 0.135044 
0.148905 0.160415 
0.117878 0.210473 
0.232116 0.228303 
0.212621 0.188575 
0.188412 0.239307 
0.163770 0.287459 
0.275683 0.304344 
0.288094 0.304851 
0.321021 0.372200 
0.344392 0.416878 
0.412561 0.388071 
0.361563 0.320249 
0.282476 0.272221 
0.270246 0.281089 
0.277029 0.260657 
0.246253 0.194215 
0.179800 0.164580 
0.166946 0.143492 
0.124930 0.099719 
0.105632 0.126503 
0.140113 0.168897 
0.162237 0.147378 
0.158369 0.116801 
0.113743 0.094878 
0.107672 0.108642 
0.167038 0.156123 
0.178026 0.188021 
0.183021 0.186129 
0.199937 0.209151 
0.180963 0.183126 
0.201751 0.196103 
0.170878 0.167276 
0.150531 0.191221 
0.209830 0.192459 
0.187399 0.217604 
0.192817 0.198292 
0.185249 0.162583 
0.125825 0.183104 
0.225629 0.231645 
0.256631 0.239965 
0.221006 0.226831 
0.200899 0.178983 
0.175843 0.167763 
0.220535 0.196108 
0.208510 0.245678 
0.242502 0.243621 
0.278585 0.272282 
0.274231 0.287043 
0.292748 0.305847 
0.286965 0.284775 
0.256893 0.275927 
0.277217 0.290696 
0.170453 0.174209 
0.149732 0.165839 
0.160481 0.187960 
0.184038 0.186952 
0.182422 0.207108 
0.224329 0.230280 
0.217082 0.177135 
0.188560 0.154741 
0.136449 0.165145 
0.118476 0.211654 
0.193015 0.205496 
0.206540 0.212006 
0.243128 0.242251 
0.229213 0.245640 
0.246892 0.243526 
0.245559 0.256855 
0.228026 0.168987 
0.141688 0.172184 
0.219320 0.233496 
0.259576 0.257806 
0.242568 0.249092 
0.240977 0.218333 
0.194086 0.196555 
0.192945 0.199045 
0.224056 0.205142 
0.203179 0.244130 
0.217759 0.192043 
0.157290 0.163233 
0.164436 0.170617 
0.100748 0.175533 
0.202701 0.222136 
0.212533 0.215558 
0.230986 0.247449 
0.232036 0.238646 
0.208380 0.223762 
0.222438 0.220161 
0.208812 0.234865 
0.222774 0.275156 
0.254394 0.293268 
0.333732 0.304887 
0.277837 0.275674 
0.246403 0.261735 
0.261229 0.265109 
0.263222 0.259034 
0.266898 0.273759 
0.220054 0.201950 
0.190258 0.148926 
0.155841 0.188729 
0.217437 0.256375 
0.350520 0.325957 
0.365238 0.322761 
0.326704 0.310821 
0.316448 0.324726 
0.346011 0.370239 
0.327280 0.333355 
0.347905 0.332454 
0.339571 0.313742 
0.289782 0.230065 
0.234546 0.230496 
0.241600 0.210274 
0.180655 0.205090 
0.168164 0.119463 
0.108413 0.163485 
0.151839 0.227272 
0.226169 0.177432 
0.192383 0.185560 
0.172758 0.150129 
0.196238 0.242018 
0.226003 0.228627 
0.252184 0.243179 
0.252069 0.259186 
0.271116 0.288888 
0.289231 0.349434 
0.382348 0.371792 
0.363444 0.371898 
0.389208 0.372751 
0.402025 0.368408 
0.370750 0.349127 
0.348815 0.337537 
0.298374 0.299351 
0.325182 0.326514 
0.297786 0.327131 
0.324900 0.296741 
0.254710 0.259778 
0.224459 0.233340 
0.233151 0.210774 
0.247222 0.248821 
0.203130 0.211180 
0.229231 0.232319 
0.225528 0.226963 
0.252750 0.243535 
0.271060 0.272323 
0.243729 0.259148 
0.324613 0.365206 
0.383997 0.362655 
0.334648 0.310317 
0.256002 0.229619 
0.223910 0.217026 
0.214012 0.204839 
0.288571 0.259813 
0.260522 0.236224 
0.239474 0.233544 
0.232716 0.214616 
0.208435 0.226966 
0.250117 0.267903 
0.251793 0.253483 
0.256293 0.250417 
0.251887 0.252087 
0.245879 0.256944 
0.258855 0.240269 
0.225083 0.219679 
0.239666 0.240041 
0.248700 0.234002 
0.239902 0.230849 
0.252377 0.302793 
0.307232 0.310788 
0.286960 0.303842 
0.276901 0.279759 
0.211935 0.217208 
0.207038 0.191919 
0.158491 0.167400 
0.209844 0.193118 
0.167059 0.160853 
0.114434 0.085958 
0.101768 0.083446 
0.104956 0.125702 
0.123705 0.146712 
0.153381 0.131916 
0.140797 0.128816 
0.103392 0.070885 
0.087262 0.127513 
0.204505 0.232859 
0.218060 0.237511 
0.244413 0.227930 
0.297554 0.275635 
0.270531 0.235845 
0.252945 0.266919 
0.327213 0.344302 
0.361169 0.342727 
0.375334 0.369254 
0.348456 0.412318 
0.371856 0.339092 
0.344250 0.289640 
0.274496 0.257658 
0.233573 0.234024 
0.271073 0.221665 
0.220709 0.219473 
0.199867 0.163333 
0.140305 0.121105 
0.122809 0.109848 
0.202796 0.177619 
0.202816 0.200087 
0.183964 0.183399 
0.173169 0.105009 
0.114272 0.109606 
0.110641 0.093414 
0.198918 0.185289 
0.173123 0.156327 
0.178694 0.221477 
0.226990 0.258992 
0.235018 0.274378 
0.293616 0.325570 
0.234007 0.214083 
0.228780 0.245479 
0.236774 0.201616 
0.192686 0.197795 
0.221228 0.261969 
0.314597 0.332611 
0.288654 0.300650 
0.318476 0.328086 
0.303458 0.316688 
0.326287 0.339217 
0.340273 0.363205 
0.367622 0.392012 
0.407204 0.386718 
0.384731 0.364633 
0.399341 0.337906 
0.313420 0.298121 
0.283006 0.318453 
0.278318 0.269611 
0.301351 0.288226 
0.265252 0.303698 
0.294668 0.283858 
0.247329 0.246325 
0.272472 0.258093 
0.206983 0.270696 
0.269705 0.281824 
0.274893 0.301204 
0.328185 0.264233 
0.249525 0.252976 
0.257722 0.258137 
0.273810 0.288197 
0.269282 0.274455 
0.293081 0.303314 
0.263337 0.255100 
0.268639 0.262077 
0.244150 0.237638 
0.233785 0.220136 
0.190068 0.189638 
0.193363 0.166355 
0.135054 0.121736 
0.195801 0.216235 
0.221603 0.214921 
0.260989 0.262050 
0.309448 0.320675 
0.315175 0.315816 
0.309296 0.330115 
0.320485 0.329077 
0.268664 0.307232 
0.303505 0.307579 
0.329699 0.370252 
0.332125 0.305878 
0.271001 0.280997 
0.282764 0.300312 
0.318079 0.324060 
0.306721 0.312562 
0.372081 0.365956 
0.262226 0.259564 
0.274154 0.236320 
0.224770 0.279404 
0.281964 0.282449 
0.294874 0.252983 
0.269154 0.266062 
0.284085 0.265082 
0.292272 0.307667 
0.308530 0.220390 
0.269010 0.268604 
0.242702 0.244634 
0.309971 0.308355 
0.282531 0.276024 
0.223538 0.215766 
0.206449 0.150865 
0.158924 0.082569 
0.140670 0.128142 
0.135223 0.138074 
0.182550 0.188901 
0.212316 0.206996 
0.194287 0.191828 
0.188215 0.226058 
0.236266 0.219843 
0.199676 0.183173 
0.154632 0.137975 
0.138260 0.168228 
0.153293 0.120589 
0.129151 0.101522 
0.085727 0.180540 
0.238126 0.243762 
0.235384 0.205886 
0.230209 0.239557 
0.214751 0.213868 
0.182855 0.170066 
0.217257 0.218205 
0.222098 0.231482 
0.203182 0.204150 
0.176187 0.174295 
0.214686 0.209576 
0.198189 0.148797 
0.227857 0.226282 
0.226843 0.233989 
0.202183 0.218054 
0.213809 0.227297 
0.219499 0.222530 
0.217143 0.229964 
0.278610 0.255733 
0.248729 0.254874 
0.277830 0.277699 
0.301747 0.276048 
0.278893 0.309627 
0.343852 0.300984 
0.278129 0.282827 
0.276274 0.271759 
0.293511 0.301208 
0.305535 0.327011 
0.350791 0.350872 
0.360295 0.302199 
0.294956 0.330983 
0.337322 0.330512 
0.248440 0.246888 
0.223027 0.224475 
0.235080 0.242805 
0.244249 0.237907 
0.231359 0.230697 
0.236012 0.200769 
0.148285 0.186158 
0.141142 0.169559 
0.153003 0.223956 
0.283644 0.221589 
0.296739 0.285296 
0.329317 0.290446 
0.281616 0.273090 
0.299082 0.287243 
0.294649 0.283341 
0.300504 0.314102 
0.278278 0.297563 
0.269663 0.265923 
0.262062 0.292600 
0.324900 0.311758 
0.286658 0.252758 
0.238823 0.232267 
0.226849 0.230374 
0.260597 0.267312 
0.213409 0.206003 
0.152401 0.000000 
