X Y 
0.232685 0.245352 
0.215662 0.206525 
0.204073 0.213700 
0.245943 0.256603 
0.232673 0.213904 
0.227735 0.229773 
0.213586 0.186323 
0.164290 0.126352 
0.160221 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.249010 
0.215685 0.221648 
0.221283 0.169308 
0.153814 0.174020 
0.200450 0.204347 
0.209074 0.243730 
0.251590 0.258785 
0.265209 0.260399 
0.249596 0.277438 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
0.000000 0.000000 
