X Y 
0.336111 0.344006 
0.337297 0.348096 
0.348036 0.351328 
0.351467 0.355639 
0.384182 0.393234 
0.302518 0.347225 
0.308514 0.311413 
0.287078 0.294566 
0.286344 0.286207 
0.324777 0.355592 
0.377747 0.358641 
0.362785 0.317073 
0.346700 0.326863 
0.316612 0.321566 
0.361435 0.347099 
0.356835 0.397211 
0.365286 0.384465 
0.496920 0.463662 
0.436222 0.392965 
0.362042 0.360364 
0.361162 0.384655 
0.387543 0.360099 
0.321062 0.326461 
0.344208 0.292589 
0.331215 0.379270 
0.385373 0.378059 
0.350198 0.346939 
0.298791 0.298705 
0.306904 0.317184 
0.371818 0.348046 
0.401581 0.349940 
0.356935 0.345388 
0.360693 0.357511 
0.362323 0.330776 
0.305257 0.250626 
0.203413 0.192066 
0.193169 0.168720 
0.150154 0.137554 
0.132363 0.153569 
0.158724 0.200392 
0.247710 0.301217 
0.331209 0.358817 
0.313386 0.330183 
0.295125 0.307708 
0.318777 0.375841 
0.407514 0.432361 
0.451094 0.384329 
0.346947 0.413599 
0.443319 0.465034 
0.441181 0.343102 
0.356817 0.353048 
0.396373 0.368084 
0.365221 0.349195 
0.348521 0.361396 
0.351885 0.383114 
0.358562 0.308646 
0.300257 0.315915 
0.385781 0.350029 
0.341053 0.328456 
0.365535 0.409669 
0.410349 0.377406 
0.383149 0.413054 
0.416468 0.412364 
0.359039 0.319604 
0.332191 0.343295 
0.364213 0.323486 
0.346117 0.331330 
0.314431 0.325292 
0.312680 0.304160 
0.364079 0.372511 
0.342397 0.327480 
0.337460 0.254239 
0.292363 0.305251 
0.307904 0.304815 
0.298512 0.288477 
0.316455 0.314289 
0.317851 0.334678 
0.336043 0.356513 
0.368493 0.318764 
0.312516 0.314313 
0.289066 0.291528 
0.348620 0.326675 
0.334636 0.312562 
0.292842 0.287177 
0.259228 0.253026 
0.222982 0.182858 
0.200892 0.007002 
0.000070 0.095434 
0.128977 0.194071 
0.191288 0.155162 
0.134945 0.134465 
0.102765 0.131439 
0.198039 0.245305 
0.246117 0.285034 
0.275832 0.269550 
0.255912 0.214292 
0.229201 0.220393 
0.214615 0.185205 
0.153394 0.147589 
0.141023 0.174515 
0.091561 0.044429 
0.029081 0.115734 
0.128007 0.128416 
0.115616 0.079121 
0.001561 0.050332 
0.151048 0.148172 
0.188339 0.225598 
0.258561 0.274045 
0.250403 0.262498 
0.215654 0.197343 
0.202240 0.211924 
0.233749 0.238921 
0.214159 0.196683 
0.141557 0.139065 
0.147289 0.194689 
0.207548 0.195646 
0.191261 0.257569 
0.295359 0.292877 
0.308401 0.263329 
0.275075 0.315554 
0.287735 0.248192 
0.268097 0.268441 
0.290812 0.298384 
0.328280 0.324669 
0.313788 0.354798 
0.362388 0.352830 
0.377897 0.381459 
0.376330 0.387873 
0.340446 0.287565 
0.224358 0.234350 
0.211646 0.212764 
0.215581 0.206782 
0.234355 0.237781 
0.263242 0.249445 
0.241816 0.226827 
0.218413 0.147984 
0.103918 0.099253 
0.108173 0.008515 
0.000095 0.048786 
0.121687 0.172384 
0.164206 0.093684 
0.137356 0.217831 
0.243163 0.251407 
0.252009 0.213938 
0.222030 0.237828 
0.257764 0.248797 
0.253391 0.242602 
0.245063 0.285662 
0.294716 0.336699 
0.350222 0.374473 
0.301922 0.332397 
0.331670 0.328618 
0.322185 0.243463 
0.239954 0.251474 
0.244556 0.223305 
0.212500 0.213801 
0.220971 0.218215 
0.210792 0.218495 
0.252650 0.305655 
0.327883 0.345602 
0.256817 0.285004 
0.233835 0.191817 
0.172205 0.219768 
0.267645 0.262404 
0.223565 0.210931 
0.161258 0.144348 
0.117572 0.156390 
0.178972 0.190086 
0.180469 0.194740 
0.174851 0.190983 
0.196473 0.266505 
0.268499 0.266739 
0.291025 0.289401 
0.273903 0.307007 
0.273205 0.239618 
0.229061 0.253739 
0.239431 0.225681 
0.189838 0.191684 
0.201482 0.203616 
0.190396 0.002914 
0.050179 0.049265 
0.082751 0.065769 
0.067743 0.060393 
0.121746 0.142990 
0.179337 0.171319 
0.148817 0.175261 
0.190251 0.191331 
0.184696 0.192569 
0.205663 0.203132 
0.198855 0.209707 
0.177149 0.172119 
0.157357 0.169895 
0.156351 0.172798 
0.153087 0.107705 
0.110195 0.081448 
0.052402 0.065287 
0.075284 0.140747 
0.149631 0.183834 
0.195370 0.137981 
0.138703 0.139413 
0.036872 0.106640 
0.103178 0.169301 
0.209052 0.226553 
0.226350 0.231772 
0.202943 0.227945 
0.204568 0.209484 
0.221055 0.211929 
0.234378 0.290234 
0.331340 0.328249 
0.349525 0.367391 
0.396202 0.318254 
0.289364 0.308174 
0.325983 0.345147 
0.343669 0.259685 
0.252759 0.270296 
0.263204 0.264463 
0.256258 0.263316 
0.222648 0.195747 
0.215336 0.210065 
0.218697 0.239478 
0.234426 0.217927 
0.208821 0.208355 
0.221608 0.221071 
0.233364 0.259827 
0.268890 0.301876 
0.323861 0.259152 
0.214714 0.167931 
0.166394 0.163136 
0.100181 0.148218 
0.135153 0.133953 
0.071456 0.069095 
0.069856 0.113399 
0.128484 0.135837 
0.150050 0.151368 
0.133947 0.161002 
0.163054 0.169449 
0.158387 0.189705 
0.208933 0.217359 
0.275531 0.287993 
0.233832 0.231033 
0.230727 0.237115 
0.259682 0.298187 
0.272726 0.280943 
0.316662 0.336336 
0.333947 0.282816 
0.271428 0.281916 
0.273378 0.290141 
0.280033 0.295733 
0.296461 0.299378 
0.287240 0.264321 
0.285270 0.289084 
0.293192 0.306484 
0.325318 0.341689 
0.302074 0.317606 
0.334559 0.365090 
0.396971 0.390857 
0.390128 0.403496 
0.369869 0.372424 
0.314359 0.314748 
0.230604 0.239043 
0.228087 0.280110 
0.300719 0.303468 
0.267106 0.262611 
0.240300 0.249980 
0.241942 0.248170 
0.235486 0.265604 
0.301578 0.294132 
0.290474 0.238823 
0.231126 0.196850 
0.227409 0.242595 
0.279711 0.337903 
0.331976 0.333729 
0.344954 0.003096 
0.145611 0.194349 
0.207459 0.228202 
0.222565 0.242926 
0.268858 0.179433 
0.230202 0.191047 
0.235795 0.277187 
0.345044 0.401908 
0.367397 0.365767 
0.324222 0.343719 
0.344947 0.345216 
0.328156 0.337270 
0.354914 0.340342 
0.388741 0.377087 
0.393206 0.421220 
0.395136 0.396158 
0.394852 0.375655 
0.363360 0.379339 
0.303935 0.310071 
0.293291 0.266294 
0.280590 0.239688 
0.225261 0.189646 
0.186089 0.183689 
0.189194 0.204924 
0.222082 0.171417 
0.161898 0.241139 
0.244483 0.245920 
0.232219 0.229780 
0.215034 0.199136 
0.196799 0.190195 
0.196425 0.213508 
0.192229 0.186992 
0.187485 0.152536 
0.135237 0.192103 
0.193633 0.227630 
0.215627 0.204616 
0.172838 0.181681 
0.183761 0.218960 
0.202213 0.174079 
0.158821 0.172977 
0.138907 0.119770 
0.102197 0.097512 
0.086102 0.080867 
0.090588 0.175287 
0.232897 0.223080 
0.236997 0.174694 
0.182890 0.157784 
0.003679 0.020338 
0.159396 0.195597 
0.142402 0.203801 
0.187811 0.188649 
0.173267 0.168400 
0.184135 0.189032 
0.185558 0.191942 
0.165407 0.190525 
0.197023 0.268698 
0.236275 0.250226 
0.252994 0.228408 
0.226544 0.226340 
0.197038 0.187051 
0.244149 0.183417 
0.189211 0.196788 
0.219874 0.204537 
0.208620 0.234634 
0.245282 0.224143 
0.223668 0.245634 
0.234643 0.221782 
0.259161 0.232848 
0.287839 0.257857 
0.236357 0.247910 
0.267726 0.270908 
0.254130 0.246636 
0.265550 0.234524 
0.236797 0.232811 
0.237705 0.231339 
0.266349 0.319203 
0.354423 0.296684 
0.309700 0.335149 
0.376577 0.408580 
0.346223 0.300644 
0.313249 0.270169 
0.267645 0.249160 
0.216913 0.193047 
0.186612 0.182574 
0.208588 0.216323 
0.217256 0.231884 
0.244803 0.262606 
0.275105 0.276891 
0.298054 0.321687 
0.307962 0.299751 
0.342184 0.387041 
0.359958 0.423315 
0.393860 0.378674 
0.387369 0.003423 
0.052603 0.067233 
0.099434 0.097294 
0.099776 0.076143 
0.081419 0.100912 
0.154498 0.116531 
0.133873 0.081166 
0.089877 0.093780 
0.176487 0.168752 
0.158063 0.191722 
0.182489 0.165309 
0.206534 0.208520 
0.180067 0.159943 
0.100464 0.061146 
0.114425 0.194970 
0.204789 0.214412 
0.215808 0.200197 
0.193319 0.265479 
0.326882 0.330651 
0.301588 0.269842 
0.269774 0.276721 
0.274348 0.264902 
0.232576 0.230297 
0.212637 0.236430 
0.229764 0.237386 
0.299827 0.304900 
0.237939 0.248694 
0.226467 0.208629 
0.210568 0.214198 
0.217373 0.204911 
0.192078 0.184566 
0.289994 0.281960 
0.264795 0.215229 
0.240488 0.247331 
0.266448 0.284246 
0.255624 0.204002 
0.155133 0.163917 
0.145245 0.179633 
0.163343 0.182341 
0.199200 0.205016 
0.205551 0.180881 
0.209951 0.171752 
0.168915 0.128620 
0.120924 0.113084 
0.088431 0.062791 
0.129995 0.166365 
0.171874 0.167473 
0.003299 0.096140 
0.157980 0.171778 
0.150276 0.109717 
0.158163 0.148404 
0.136222 0.144095 
0.152629 0.175308 
0.183193 0.149653 
0.148686 0.119921 
0.133698 0.165035 
0.159386 0.169799 
0.155710 0.114127 
0.138068 0.153465 
0.221518 0.216514 
0.220188 0.243792 
0.257717 0.259377 
0.247912 0.239698 
0.237400 0.258000 
0.234001 0.241773 
0.230165 0.224156 
0.228700 0.235613 
0.216793 0.175912 
0.199212 0.167716 
0.136094 0.130166 
0.133075 0.002941 
0.026532 0.057182 
0.089472 0.096309 
0.148193 0.111805 
0.149062 0.195969 
0.184354 0.195696 
0.213041 0.216507 
0.270474 0.263213 
0.242883 0.296052 
0.313655 0.323638 
0.323305 0.312884 
0.301933 0.302050 
0.303532 0.294439 
0.268618 0.261439 
0.280518 0.291766 
0.325658 0.326735 
0.361491 0.390146 
0.357618 0.396184 
0.423701 0.438671 
0.429977 0.389294 
0.394909 0.398859 
0.465620 0.352563 
0.361369 0.374104 
0.336199 0.003365 
0.107328 0.207535 
0.219001 0.207393 
0.196447 0.256104 
0.278461 0.280734 
0.267290 0.261318 
0.205078 0.176318 
0.185036 0.161178 
0.198451 0.235177 
0.290350 0.265351 
0.286457 0.275273 
0.262959 0.261180 
0.269607 0.260787 
0.259766 0.222850 
0.221801 0.245403 
0.206192 0.216226 
0.217986 0.272836 
0.334820 0.329018 
0.323336 0.342399 
0.349331 0.331103 
0.330545 0.333012 
0.312678 0.310104 
0.298172 0.302048 
0.294775 0.274460 
0.237320 0.255067 
0.237565 0.247549 
0.230867 0.248734 
0.294522 0.322925 
0.335643 0.332411 
0.374023 0.341751 
0.342128 0.327572 
0.276345 0.265551 
0.263112 0.249760 
0.215756 0.222908 
0.194468 0.189313 
0.175332 0.176426 
0.189165 0.217295 
0.208131 0.215989 
0.250211 0.245060 
0.243915 0.228258 
0.202510 0.211958 
0.218287 0.236367 
0.213641 0.202637 
0.204802 0.206796 
0.203882 0.207134 
0.296995 0.307433 
0.315611 0.331786 
0.003300 0.161139 
0.159998 0.149221 
0.138880 0.137214 
0.098406 0.073156 
0.142201 0.135642 
0.138718 0.118505 
0.141720 0.131036 
0.129109 0.128064 
0.141821 0.177438 
0.162436 0.240256 
0.222339 0.225417 
0.205156 0.196963 
0.204341 0.202308 
0.202277 0.207306 
0.195387 0.146266 
0.089313 0.083188 
0.067364 0.019410 
0.160322 0.142579 
0.199995 0.203934 
0.216950 0.197802 
0.188687 0.118984 
0.092280 0.128479 
0.118356 0.125314 
0.173244 0.004663 
0.171324 0.142357 
0.151355 0.111785 
0.145491 0.166551 
0.170147 0.141989 
0.066321 0.091255 
0.096460 0.171494 
0.223222 0.209857 
0.231271 0.224579 
0.235856 0.255816 
0.271060 0.315961 
0.270942 0.260980 
0.253790 0.259618 
0.306683 0.317057 
0.342874 0.312543 
0.313209 0.344018 
0.313929 0.313266 
0.324856 0.343238 
0.335350 0.315486 
0.327493 0.311610 
0.313208 0.305184 
0.310947 0.325730 
0.352228 0.337471 
0.327465 0.003168 
0.052585 0.217017 
0.211595 0.202670 
0.209916 0.257195 
0.316432 0.320923 
0.307868 0.257230 
0.207472 0.202689 
0.209643 0.215044 
0.195001 0.182950 
0.207368 0.199715 
0.214477 0.220978 
0.216736 0.200809 
0.225942 0.239642 
0.203648 0.203595 
0.199880 0.185514 
0.197016 0.201511 
0.177065 0.180828 
0.170474 0.151645 
0.144550 0.121933 
0.112008 0.159904 
0.186828 0.201084 
0.167648 0.220472 
0.257311 0.229243 
0.240242 0.233860 
0.234928 0.229079 
0.205421 0.201610 
0.197405 0.183547 
0.203637 0.221113 
0.247149 0.256432 
0.221332 0.205377 
0.194337 0.180949 
0.175027 0.243461 
0.223299 0.221528 
0.225169 0.222431 
0.183077 0.173748 
0.185359 0.183616 
0.213471 0.221362 
0.232913 0.220865 
0.173246 0.202867 
0.233815 0.206264 
0.195712 0.189945 
0.179957 0.177311 
0.151402 0.220419 
0.244472 0.238201 
0.232561 0.220358 
0.222441 0.221612 
0.237018 0.258932 
0.428861 0.405242 
0.375505 0.454792 
0.430565 0.459492 
0.402760 0.381946 
0.405623 0.352241 
0.307467 0.310010 
0.284767 0.345812 
0.330836 0.330662 
0.396736 0.398660 
0.372319 0.425741 
0.410379 0.338716 
0.319610 0.314796 
0.316883 0.315933 
0.335600 0.300696 
0.337133 0.323372 
0.325228 0.314851 
0.330883 0.309796 
0.347288 0.308668 
0.302189 0.319058 
0.312647 0.341174 
0.324264 0.306527 
0.287758 0.289526 
0.313932 0.326034 
0.309050 0.004414 
0.028117 0.033552 
0.066578 0.097418 
0.184236 0.155221 
0.143603 0.139083 
0.127556 0.147868 
0.197320 0.198999 
0.209088 0.215280 
0.206566 0.211581 
0.191280 0.197957 
0.199803 0.206977 
0.260717 0.273696 
0.300245 0.297869 
0.298093 0.269351 
0.242115 0.207150 
0.211835 0.204946 
0.206403 0.212211 
0.264169 0.279597 
0.284015 0.282982 
0.280846 0.299991 
0.285730 0.322347 
0.291322 0.287880 
0.268587 0.281073 
0.289491 0.003115 
0.103573 0.109868 
0.104470 0.114411 
0.174682 0.171758 
0.156274 0.157590 
0.192444 0.189750 
0.215080 0.240035 
0.255087 0.252375 
0.253077 0.269835 
0.230393 0.223071 
0.230982 0.226519 
0.218227 0.207363 
0.210758 0.189048 
0.196370 0.211253 
0.203597 0.252590 
0.251876 0.252053 
0.250988 0.235693 
0.268427 0.279665 
0.332208 0.354602 
0.354952 0.359411 
0.335628 0.376342 
0.380631 0.318327 
0.312576 0.350974 
0.372980 0.415078 
0.265287 0.274481 
0.310578 0.309332 
0.234633 0.193402 
0.173778 0.195220 
0.200378 0.238994 
0.258103 0.256697 
0.240516 0.209929 
0.182344 0.207359 
0.251366 0.236504 
0.206470 0.209061 
0.208355 0.189499 
0.186418 0.230168 
0.181402 0.219332 
0.239196 0.282385 
0.300977 0.299727 
0.292153 0.273975 
0.269578 0.204238 
0.206877 0.218557 
0.216562 0.258449 
0.252681 0.277461 
0.285134 0.278786 
0.302600 0.306783 
0.343888 0.359085 
0.307749 0.325603 
0.294902 0.305152 
0.267052 0.254541 
0.258437 0.252669 
0.253360 0.260677 
0.258290 0.264541 
0.275250 0.275821 
0.273186 0.255553 
0.244780 0.256494 
0.258690 0.257174 
0.258852 0.258073 
0.258639 0.255358 
0.245991 0.200759 
0.229519 0.229920 
0.224722 0.229463 
0.199689 0.211673 
0.210666 0.206820 
0.186900 0.216874 
0.233212 0.222422 
0.214750 0.251452 
0.228496 0.230824 
0.261517 0.249490 
0.247941 0.254083 
0.230258 0.003904 
0.067215 0.030442 
0.071782 0.109750 
0.171890 0.170420 
0.148028 0.133821 
0.147355 0.138692 
0.140778 0.147913 
0.140724 0.154220 
0.150501 0.156943 
0.184605 0.195447 
0.208471 0.223888 
0.275182 0.231104 
0.289916 0.291316 
0.332869 0.319977 
0.337174 0.328122 
0.353300 0.348235 
0.308522 0.278368 
0.294034 0.299679 
0.288125 0.263994 
0.245912 0.262237 
0.253995 0.234540 
0.229035 0.198071 
0.155274 0.161503 
0.182062 0.002447 
0.051655 0.035300 
0.081663 0.124244 
0.127728 0.064624 
0.121278 0.101703 
0.076433 0.040422 
0.079136 0.079131 
0.046299 0.122562 
0.100812 0.120317 
0.115835 0.116112 
0.072595 0.097816 
0.095680 0.147949 
0.195898 0.175151 
0.143774 0.125607 
0.109459 0.115802 
0.081787 0.127765 
0.107234 0.114605 
0.154447 0.158595 
0.169627 0.225575 
0.196905 0.202404 
0.213480 0.221794 
0.206682 0.230874 
0.222671 0.224312 
0.216966 0.208409 
0.229041 0.271955 
0.237772 0.224184 
0.211026 0.251748 
0.270391 0.259152 
0.247445 0.252078 
0.275316 0.271363 
0.263333 0.238843 
0.274546 0.287986 
0.283614 0.270026 
0.276937 0.254822 
0.201034 0.196260 
0.217119 0.255441 
0.255242 0.257797 
0.231186 0.180661 
0.183095 0.186272 
0.165439 0.169680 
0.171282 0.218478 
0.208167 0.203725 
0.206925 0.216806 
0.199813 0.184055 
0.187445 0.193492 
0.180437 0.196093 
0.222108 0.226672 
0.255818 0.253247 
0.237457 0.277051 
0.291192 0.260703 
0.257299 0.271199 
0.265335 0.253538 
0.214182 0.191293 
0.197696 0.187291 
0.208698 0.257909 
0.255984 0.239119 
0.239063 0.213857 
0.204191 0.199317 
0.199232 0.204525 
0.178106 0.156384 
0.153892 0.136097 
0.189852 0.206833 
0.220529 0.213172 
0.204380 0.210540 
0.206387 0.217558 
0.178031 0.157657 
0.159505 0.167980 
0.175808 0.184103 
0.188981 0.159014 
0.198511 0.189986 
0.191664 0.003269 
0.147526 0.154734 
0.134819 0.150246 
0.123636 0.160950 
0.196470 0.180935 
0.189110 0.219224 
0.216711 0.241765 
0.252773 0.222661 
0.222198 0.214631 
0.264283 0.163924 
0.132218 0.193390 
0.193774 0.237252 
0.238592 0.237450 
0.279261 0.297251 
0.300717 0.294973 
0.277038 0.275528 
0.312005 0.361679 
0.366414 0.351071 
0.393843 0.399426 
0.417372 0.486971 
0.498426 0.423137 
0.404192 0.390538 
0.293308 0.263019 
0.288606 0.003286 
0.233033 0.271712 
0.270495 0.272630 
0.278030 0.261403 
0.297176 0.293165 
0.252747 0.241026 
0.278056 0.273008 
0.303525 0.297341 
0.264011 0.234465 
0.224682 0.182557 
0.168819 0.167720 
0.211280 0.199435 
0.181697 0.134065 
0.110483 0.091225 
0.106047 0.122928 
0.086915 0.112976 
0.106266 0.122809 
0.137514 0.137740 
0.098636 0.105743 
0.093279 0.113515 
0.089088 0.097582 
0.098992 0.141323 
0.163422 0.122620 
0.113069 0.108009 
0.161742 0.132474 
0.123047 0.140884 
0.140025 0.170063 
0.147578 0.154549 
0.176827 0.190865 
0.178097 0.199594 
0.196523 0.193421 
0.206686 0.207330 
0.222574 0.236253 
0.237297 0.244878 
0.238684 0.203675 
0.196500 0.201044 
0.188346 0.218298 
0.226448 0.186802 
0.193416 0.258520 
0.280520 0.283485 
0.269536 0.279740 
0.270348 0.224345 
0.220999 0.244702 
0.269919 0.290172 
0.305036 0.318236 
0.316384 0.256819 
0.272897 0.271367 
0.198231 0.217830 
0.226867 0.214111 
0.187055 0.160970 
0.188307 0.208535 
0.200323 0.203272 
0.215776 0.186020 
0.189283 0.188740 
0.239864 0.226316 
0.236544 0.241016 
0.222074 0.234015 
0.232224 0.233820 
0.254802 0.293100 
0.296626 0.243268 
0.258079 0.267528 
0.217145 0.227146 
0.175707 0.253034 
0.249303 0.248917 
0.257028 0.269638 
0.277063 0.281846 
0.275926 0.262580 
0.252882 0.255692 
0.220297 0.215961 
0.175621 0.173154 
0.123643 0.000000 
0.243878 0.236484 
0.255414 0.254667 
0.257733 0.216243 
0.167282 0.200410 
0.253653 0.259886 
0.290043 0.289318 
0.299597 0.296131 
0.283379 0.317492 
0.328579 0.371134 
0.380920 0.387250 
0.331724 0.335482 
0.329245 0.343769 
0.331329 0.309568 
0.259721 0.301013 
0.308642 0.269567 
0.257813 0.257374 
0.262358 0.258957 
0.255136 0.275315 
0.264909 0.276029 
0.284546 0.284126 
0.272868 0.255329 
0.255730 0.277182 
0.272748 0.269805 
0.257075 0.244283 
0.246453 0.202519 
0.213212 0.187730 
0.159228 0.132636 
0.139036 0.146915 
0.216904 0.217341 
0.223760 0.230097 
0.222142 0.227806 
0.194458 0.191974 
0.209571 0.233288 
0.252616 0.271394 
0.316368 0.335099 
0.315736 0.300325 
0.320642 0.313894 
0.289551 0.301932 
0.254484 0.250599 
0.198558 0.228769 
0.243880 0.239756 
0.274040 0.316523 
0.336089 0.320605 
0.321112 0.320701 
0.321472 0.303127 
0.314335 0.271146 
0.217709 0.238314 
0.237065 0.305717 
0.305343 0.258659 
0.267718 0.227613 
0.225181 0.225590 
0.271043 0.179700 
0.212944 0.217666 
0.270515 0.232638 
0.228031 0.203675 
0.203295 0.211343 
0.191304 0.178112 
0.187092 0.174058 
0.176729 0.109220 
0.099267 0.050697 
0.067493 0.183097 
0.204891 0.196162 
0.203490 0.208215 
0.263158 0.245011 
0.241629 0.276933 
0.326537 0.341521 
0.275856 0.269401 
0.291481 0.256419 
0.227653 0.212523 
0.230248 0.236497 
0.293710 0.241666 
0.252041 0.271451 
0.234545 0.201390 
0.202678 0.211844 
0.225532 0.236157 
0.244068 0.330123 
0.365600 0.352502 
0.377560 0.320335 
0.331378 0.340331 
0.345799 0.333350 
0.268270 0.291876 
0.337773 0.343999 
0.341862 0.360008 
0.342427 0.270849 
0.262314 0.241350 
0.265148 0.258617 
0.275195 0.282963 
0.310279 0.287887 
0.221005 0.216402 
0.226536 0.237859 
0.233295 0.251464 
0.248449 0.210743 
0.208621 0.240929 
0.248653 0.230491 
0.227989 0.242416 
0.238935 0.231689 
0.216330 0.209513 
0.204484 0.157590 
0.148258 0.156514 
0.150893 0.163632 
0.151735 0.134819 
0.171212 0.131633 
0.077186 0.080119 
0.064659 0.063658 
0.063839 0.068616 
0.227080 0.215948 
0.237923 0.246390 
0.277507 0.267359 
0.287836 0.243183 
0.231459 0.226552 
0.232671 0.250760 
0.264320 0.204347 
0.207300 0.181800 
0.173043 0.171254 
0.138646 0.169850 
0.184712 0.184373 
0.179891 0.172803 
0.162217 0.141602 
0.231713 0.222371 
0.214422 0.223975 
0.289950 0.286529 
0.277363 0.273038 
0.265950 0.264454 
0.251059 0.237932 
0.218403 0.220593 
0.221380 0.180699 
0.175187 0.191657 
0.169028 0.167081 
0.111213 0.123461 
0.158057 0.156387 
0.178648 0.191999 
0.172003 0.148421 
0.208259 0.207216 
0.213769 0.230240 
0.232587 0.201527 
0.200697 0.192619 
0.218508 0.219569 
0.215827 0.202110 
0.176760 0.173453 
0.206112 0.207108 
0.252738 0.243190 
0.218913 0.228013 
0.229420 0.261846 
0.265475 0.235773 
0.236707 0.229414 
0.235752 0.251495 
0.275115 0.201039 
0.245715 0.249131 
0.238624 0.239079 
0.243754 0.244458 
0.274679 0.276150 
0.268932 0.187338 
0.181703 0.196667 
0.204383 0.250343 
0.267712 0.317747 
0.318836 0.312240 
0.308229 0.333350 
0.318073 0.318403 
0.291258 0.289411 
0.287962 0.259418 
0.263479 0.265911 
0.222257 0.225940 
0.191463 0.183362 
0.176711 0.183109 
0.216580 0.188533 
0.195630 0.191251 
0.182093 0.195335 
0.188881 0.170099 
0.175678 0.249188 
0.263658 0.281647 
0.272444 0.292923 
0.287489 0.303414 
0.270396 0.270980 
0.275969 0.285867 
0.290949 0.268662 
0.279676 0.214364 
0.216292 0.219539 
0.245503 0.269834 
0.267781 0.188239 
0.220817 0.248617 
0.249983 0.230529 
0.221858 0.181850 
0.166237 0.204604 
0.201790 0.221049 
0.231052 0.206030 
0.198243 0.216536 
0.202930 0.232325 
0.231407 0.285595 
0.309652 0.319805 
0.345874 0.312431 
0.275017 0.225914 
0.226654 0.275729 
0.282239 0.289473 
0.281883 0.298817 
0.300189 0.288891 
0.278513 0.261869 
0.252417 0.265187 
0.308503 0.331395 
0.307845 0.241451 
0.266516 0.322015 
0.336123 0.311388 
0.294939 0.288973 
0.331904 0.321522 
0.353384 0.386900 
0.284097 0.285254 
0.323983 0.328003 
0.341064 0.318173 
0.320839 0.321816 
0.281270 0.281812 
0.242702 0.203970 
0.198142 0.232292 
0.221160 0.176911 
0.184200 0.177738 
0.170315 0.160804 
0.176990 0.146149 
0.138357 0.116096 
0.141152 0.146823 
0.142617 0.203098 
0.217439 0.220768 
0.221982 0.219112 
0.222889 0.194978 
0.148605 0.132569 
0.099857 0.140453 
0.166296 0.198459 
0.184109 0.158644 
0.219331 0.211694 
0.211696 0.203588 
0.180155 0.181163 
0.169377 0.195718 
0.205705 0.211328 
0.176933 0.158861 
0.136674 0.190467 
0.191295 0.181584 
0.124563 0.094930 
0.134971 0.197973 
0.183582 0.166212 
0.170600 0.173554 
0.160536 0.181052 
0.173701 0.157416 
0.138639 0.117074 
0.138857 0.185923 
0.231992 0.259467 
0.330057 0.355364 
0.350250 0.334726 
0.325797 0.311853 
0.316795 0.306678 
0.303908 0.308008 
0.269447 0.323042 
0.334805 0.343828 
0.329732 0.335340 
0.307779 0.321227 
0.273424 0.269241 
0.243705 0.225648 
0.256777 0.175297 
0.153457 0.138965 
0.119966 0.141294 
0.097494 0.100445 
0.071768 0.027671 
0.096476 0.095536 
0.003662 0.081416 
0.082785 0.067755 
0.138658 0.113307 
0.116740 0.131902 
0.149720 0.095321 
0.101121 0.049043 
0.094156 0.149380 
0.129085 0.166817 
0.115374 0.176568 
0.216515 0.219715 
0.229363 0.229464 
0.231242 0.251359 
