X Y 
0.199487 0.176680 
0.179278 0.154210 
0.154099 0.161788 
0.183351 0.225965 
0.226096 0.223816 
0.220461 0.246746 
0.233961 0.260645 
0.287807 0.319233 
0.272543 0.332139 
0.323590 0.393619 
0.392435 0.372307 
0.339147 0.324989 
0.331297 0.353684 
0.309727 0.312020 
0.253194 0.230151 
0.191264 0.252393 
0.252743 0.269248 
0.274662 0.324077 
0.360240 0.332337 
0.320521 0.319875 
0.317681 0.326976 
0.284558 0.288934 
0.326521 0.327205 
0.300277 0.288908 
0.373829 0.367985 
0.353344 0.385508 
0.384231 0.216936 
0.209565 0.163856 
0.147894 0.149242 
0.181725 0.194664 
0.178877 0.167853 
0.219526 0.223089 
0.223429 0.000604 
0.033609 0.123005 
0.111922 0.046811 
0.062069 0.110570 
0.172525 0.182905 
0.196544 0.244176 
0.255985 0.253224 
0.253508 0.271155 
0.261941 0.241167 
0.260907 0.262659 
0.242442 0.244253 
0.208476 0.200306 
0.196966 0.201769 
0.204241 0.201358 
0.208035 0.198317 
0.180358 0.207754 
0.185770 0.234013 
0.195678 0.196212 
0.225191 0.207913 
0.201043 0.183677 
0.188533 0.162639 
0.111293 0.100310 
0.101213 0.115608 
0.118641 0.119024 
0.116988 0.064326 
0.178249 0.156462 
0.164381 0.160490 
0.148010 0.156580 
0.150585 0.204688 
0.186798 0.143093 
0.142255 0.110540 
0.112445 0.164890 
0.188287 0.191589 
0.237538 0.230301 
0.241995 0.245678 
0.294106 0.000000 
0.257764 0.202962 
0.169164 0.193233 
0.200438 0.200252 
0.157952 0.094887 
0.121535 0.149582 
0.135804 0.083834 
0.158074 0.173800 
0.205884 0.200898 
0.212527 0.212134 
0.176167 0.209345 
0.199024 0.203918 
0.196615 0.234669 
0.241053 0.234200 
0.209623 0.208285 
0.208084 0.276254 
0.290403 0.298622 
0.298455 0.322601 
0.294725 0.318458 
0.357345 0.337643 
0.332949 0.353186 
0.347992 0.298219 
0.281987 0.220174 
0.223167 0.223958 
0.228167 0.216062 
0.227989 0.239699 
0.247801 0.242574 
0.246644 0.287100 
0.211482 0.233668 
0.223034 0.271938 
0.268959 0.288559 
0.268391 0.267290 
0.223340 0.168867 
0.177337 0.273960 
0.255568 0.255979 
0.246244 0.253150 
0.244743 0.248112 
0.223436 0.239263 
0.239912 0.218259 
0.206925 0.205002 
0.200482 0.195795 
0.134302 0.105265 
0.190466 0.236722 
0.246649 0.246906 
0.291213 0.296307 
0.303010 0.248475 
0.230368 0.218281 
0.211061 0.198209 
0.209208 0.163528 
0.176052 0.110778 
0.085668 0.128496 
0.100886 0.125644 
0.121471 0.084681 
0.152518 0.184300 
0.178831 0.184369 
0.175672 0.199473 
0.192515 0.208668 
0.209935 0.180038 
0.139875 0.200725 
0.200507 0.190547 
0.155425 0.171347 
0.186415 0.184944 
0.204989 0.198878 
0.212517 0.226389 
0.267613 0.256611 
0.273654 0.262376 
0.266845 0.271913 
0.284477 0.324153 
0.321513 0.316609 
0.317410 0.331113 
0.369243 0.341939 
0.344726 0.351399 
0.372946 0.354934 
0.317128 0.316261 
0.299040 0.292706 
0.278610 0.217220 
0.218275 0.231016 
0.239572 0.232974 
0.257320 0.206981 
0.267908 0.268852 
0.236932 0.260675 
0.187199 0.154885 
0.198899 0.218138 
0.214865 0.223280 
0.209198 0.205675 
0.229586 0.233289 
0.281496 0.281425 
0.311730 0.289836 
0.271621 0.289311 
0.299663 0.283959 
0.292359 0.286039 
0.290163 0.276537 
0.232206 0.220258 
0.233531 0.272774 
0.267897 0.263689 
0.246502 0.227722 
0.209856 0.231824 
0.215246 0.207982 
0.204916 0.213263 
0.238892 0.252081 
0.230076 0.223725 
0.223740 0.224822 
0.225873 0.214724 
0.216394 0.232136 
0.232878 0.221684 
0.238553 0.244891 
0.212325 0.194821 
0.207942 0.210672 
0.197422 0.168778 
0.161294 0.193911 
0.186706 0.170832 
0.199263 0.222413 
0.224271 0.292142 
0.276607 0.271166 
0.243952 0.256225 
0.250384 0.248188 
0.244593 0.248665 
0.272587 0.315630 
0.313591 0.298073 
0.304032 0.358140 
0.342093 0.329529 
0.331637 0.303062 
0.338811 0.295997 
0.278674 0.295680 
0.315462 0.270674 
0.255922 0.253253 
0.281509 0.266623 
0.245615 0.249955 
0.261354 0.251530 
0.267970 0.250004 
0.235751 0.216314 
0.208007 0.197279 
0.197154 0.184098 
0.160157 0.186663 
0.174563 0.253830 
0.266099 0.307608 
0.298091 0.284690 
0.267301 0.256826 
0.264370 0.216225 
0.220309 0.245300 
0.230497 0.294003 
0.277446 0.267184 
0.322055 0.339188 
0.350117 0.303487 
0.295531 0.272222 
0.282273 0.281451 
0.326758 0.302439 
0.285008 0.229424 
0.233514 0.234636 
0.270945 0.280465 
0.280309 0.278566 
0.268497 0.269660 
0.255654 0.236058 
0.223479 0.249902 
0.235076 0.225080 
0.259557 0.299829 
0.302040 0.330741 
0.299256 0.303346 
0.302699 0.291421 
0.246846 0.245323 
0.246914 0.299155 
0.299297 0.298467 
0.282772 0.304643 
0.308453 0.265499 
0.293978 0.289240 
0.292912 0.305250 
0.288402 0.345840 
0.370786 0.353371 
0.344027 0.366109 
0.330151 0.312367 
0.324163 0.343140 
0.334150 0.329833 
0.370675 0.343060 
0.335291 0.398449 
0.392285 0.335543 
0.361043 0.365225 
0.371705 0.396352 
0.410294 0.338156 
0.336325 0.358659 
0.322819 0.327776 
0.324787 0.279181 
0.274960 0.305504 
0.287921 0.277734 
0.281140 0.260498 
0.256240 0.279488 
0.260315 0.291977 
0.295052 0.249588 
0.283968 0.240140 
0.246501 0.248041 
0.270095 0.222540 
0.234177 0.238853 
0.232306 0.213637 
0.216628 0.222372 
0.234275 0.249584 
0.259825 0.260583 
0.245448 0.219940 
0.211057 0.200032 
0.214046 0.219428 
0.212271 0.243160 
0.276681 0.282475 
0.253345 0.257392 
0.239778 0.239463 
0.278645 0.245781 
0.245087 0.318366 
0.322983 0.327747 
0.299620 0.242884 
0.300127 0.300805 
0.297880 0.357987 
0.346998 0.345991 
0.352592 0.392597 
0.319395 0.282780 
0.278192 0.233184 
0.248883 0.249629 
0.244210 0.217428 
0.240557 0.261938 
0.163819 0.171249 
0.163517 0.149484 
0.161742 0.137751 
0.122033 0.171848 
0.181390 0.187997 
0.136104 0.135383 
0.141108 0.131807 
0.127165 0.125254 
0.155105 0.082673 
0.145852 0.110318 
0.170458 0.180216 
0.147092 0.180518 
0.143277 0.148282 
0.169022 0.182672 
0.162189 0.279422 
0.247576 0.198578 
0.210076 0.186237 
0.185962 0.150668 
0.174833 0.159964 
0.141650 0.120459 
0.118175 0.153970 
0.165710 0.245489 
0.229948 0.323748 
0.305895 0.293374 
0.302791 0.286209 
0.288273 0.273357 
0.275981 0.266690 
0.266994 0.209258 
0.200180 0.195773 
0.217782 0.220988 
0.243890 0.236378 
0.242456 0.258646 
0.261705 0.257317 
0.278584 0.249311 
0.241714 0.246572 
0.224894 0.000000 
