X Y 
0.270227 0.242296 
0.266834 0.236324 
0.272986 0.236523 
0.262932 0.235186 
0.264886 0.235363 
0.251598 0.234447 
0.238967 0.229717 
0.234841 0.224236 
0.223507 0.226974 
0.224773 0.225212 
0.221709 0.225849 
0.227286 0.227036 
0.227292 0.225216 
0.232948 0.228425 
0.239472 0.227305 
0.237683 0.228909 
0.232275 0.233310 
0.238004 0.226189 
0.242180 0.232299 
0.235056 0.232750 
0.239100 0.229108 
0.245563 0.230156 
0.240599 0.235095 
0.250954 0.235487 
0.247890 0.224132 
0.250549 0.225800 
0.238245 0.218927 
0.240632 0.226627 
0.246171 0.227198 
0.246274 0.226274 
0.257098 0.229721 
0.265279 0.234836 
0.264553 0.240457 
0.268878 0.245676 
0.265862 0.245786 
0.263765 0.237361 
0.260399 0.250920 
0.258798 0.243162 
0.254474 0.235063 
0.253629 0.237010 
0.242604 0.243320 
0.249351 0.242214 
0.250680 0.243655 
0.252901 0.260987 
0.252473 0.257183 
0.252193 0.259005 
0.253384 0.259333 
0.255685 0.257799 
0.255495 0.260526 
0.259064 0.262233 
0.264508 0.263397 
0.265988 0.258358 
0.263685 0.258403 
0.261289 0.257897 
0.258950 0.259641 
0.256876 0.257858 
0.247190 0.250135 
0.243289 0.250368 
0.246165 0.249350 
0.248583 0.247251 
0.252951 0.245534 
0.243029 0.242508 
0.243644 0.238160 
0.235353 0.229180 
0.239827 0.227925 
0.239286 0.227720 
0.231787 0.232933 
0.237187 0.229509 
0.232206 0.227198 
0.222938 0.218574 
0.230572 0.214083 
0.224587 0.212616 
0.217904 0.213405 
0.225969 0.214065 
0.226966 0.215881 
0.233025 0.210765 
0.232689 0.211470 
0.225688 0.209637 
0.232352 0.208669 
0.233005 0.201130 
0.230408 0.204201 
0.223989 0.202856 
0.221332 0.208530 
0.227166 0.199717 
0.228227 0.206647 
0.235221 0.211864 
0.235637 0.215766 
0.243342 0.215328 
0.243642 0.225527 
0.238020 0.220348 
0.235832 0.227738 
0.245392 0.222862 
0.250919 0.229983 
0.252360 0.225379 
0.256472 0.228846 
0.245160 0.223686 
0.239965 0.225903 
0.235938 0.222095 
0.230824 0.222957 
0.238977 0.219260 
0.238302 0.230445 
0.240140 0.220666 
